,1,2,3,4,5,6,7,8,9,10,class
83,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.764757,0.371178,1.079399,-0.185368,-0.763559,F
84,0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-1.055431,-0.119577,0.405587,-0.310094,-0.787621,F
85,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,0.439463,0.106925,0.339283,-0.185368,0.466329,F
86,-0.00549,0.7608189999999999,-0.09511900000000001,-0.016936,0.261718,0.024215,0.182426,-0.482066,0.438262,0.040518,F
87,0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,-0.14188399999999998,0.257927,0.8807209999999999,0.18880999999999998,-0.12423900000000002,F
88,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.474083,0.069175,1.186883,-0.029461,-0.34934499999999996,F
89,0.031541,0.446772,0.072032,0.600056,0.261718,-0.10036,0.106925,-0.41384,-0.497183,-0.037334,F
90,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.515608,-0.006326,0.018580000000000003,0.001721,-0.353998,F
91,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-0.598658,0.031425,0.071351,0.064084,-0.442362,F
92,0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.30798400000000004,0.257927,1.043073,0.032902,-0.299219,F
93,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.024215,0.257927,0.44071000000000005,0.095265,-0.0029649999999999998,F
94,0.229043,0.807926,-0.052441999999999996,0.082634,0.261718,0.564038,0.333428,-0.44977799999999996,-0.43482,0.429911,F
95,-3.498799,-0.29123899999999997,0.37077,-0.28121199999999996,-4.9222150000000005,-0.432558,0.031425,0.555474,0.064084,-0.289516,F
96,0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.14879,0.824183,0.12431600000000001,-0.154186,-0.189747,F
97,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,0.356414,0.7864329999999999,0.11482200000000001,0.001721,0.019108,F
98,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.557133,-0.232828,0.377163,-0.029461,-0.270384,F
99,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,0.10726500000000001,0.55993,-0.673482,0.032902,-0.077682,F
100,0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,0.854712,-0.45933100000000004,-0.021396000000000002,-0.154186,1.2132530000000001,F
101,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.557133,0.446679,-0.673871,-1.93153,-0.620103,F
102,0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,0.439463,0.484429,0.906388,0.157628,0.24641999999999997,F
103,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.30798400000000004,0.106925,-0.142646,-0.216549,-0.21609899999999999,F
104,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.847807,0.371178,1.3001129999999999,0.282354,-0.8401700000000001,F
105,-0.042522000000000004,0.7529680000000001,-0.10934400000000001,1.041241,-1.347089,1.685209,-0.006326,-0.147228,-0.185368,1.6815349999999998,F
106,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,1.0208110000000001,0.333428,-0.701324,-0.466001,0.8540469999999999,F
107,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,0.024215,-0.119577,-0.844474,-0.310094,0.21660700000000002,F
108,0.4142,-0.17347100000000001,0.392108,-0.13088699999999998,0.261718,-0.266459,0.371178,0.045877999999999995,-0.154186,-0.324535,F
109,0.043885,0.69801,0.022241999999999998,0.912997,0.261718,0.024215,0.069175,0.7237279999999999,-0.247731,0.10962999999999999,F
110,0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.8962370000000001,-0.534832,0.383356,0.157628,1.305994,F
111,-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.266459,-0.081827,0.12320899999999999,0.251173,-0.06250499999999999,F
112,-3.461768,-0.20487600000000003,-3.210528,-3.4418370000000005,-3.045274,-0.9723809999999999,0.408929,1.945773,-2.586341,-0.9380930000000001,F
113,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,-0.557133,0.144676,0.004775,-0.466001,-0.463338,F
114,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.30798400000000004,0.484429,-0.029318,0.095265,-0.414624,F
115,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,2.100457,0.673182,0.047682999999999996,-0.559546,1.595823,F
116,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.266459,0.295677,0.305656,0.126447,-0.281077,F
117,0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.30798400000000004,0.446679,1.3444969999999998,0.18880999999999998,-0.39673400000000003,F
118,-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,0.14879,0.408929,-0.45533100000000004,-0.154186,0.028113,F
119,0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,-0.432558,-0.081827,0.038209,-0.590727,-0.226262,F
120,-0.042522000000000004,-0.322644,0.310311,0.28729299999999997,0.261718,0.273364,-0.006326,0.06238099999999999,-0.216549,0.39113000000000003,F
121,0.006853,0.077766,0.342319,-0.12859,0.261718,-0.01731,0.069175,-0.6134109999999999,-0.216549,0.065834,F
122,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,-0.8062819999999999,-0.044076,0.635213,0.032902,-0.583624,F
123,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,0.14879,0.144676,-0.46092299999999997,-0.310094,0.171244,F
124,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.519109,0.031425,-0.529148,-0.466001,1.5015399999999999,F
125,0.10560399999999999,0.7215630000000001,0.086258,0.505409,0.261718,0.771662,0.748682,0.14483800000000002,0.438262,0.384596,F
126,0.15498,-0.448263,0.356544,-0.0038369999999999997,0.261718,-0.432558,0.484429,0.270281,0.032902,-0.532414,F
127,0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,0.356414,0.899684,-0.285155,0.31353600000000004,-0.053548,F
128,0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,-0.557133,0.106925,1.356865,0.40708,-0.44418199999999997,F
129,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-1.096956,-0.195078,0.05469299999999999,0.31353600000000004,-0.788103,F
130,-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-0.723232,0.031425,0.9053399999999999,0.282354,-0.55767,F
131,3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,0.522513,0.295677,0.320722,-1.2455379999999998,0.424462,F
132,0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.9308559999999999,0.182426,-0.828417,-0.278912,-0.81958,F
133,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.14188399999999998,0.144676,-2.216872,-1.619716,-0.089002,F
134,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.22493400000000002,-0.119577,0.829852,0.282354,-0.024121,F
135,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,1.228436,-0.044076,-1.470349,-0.8089970000000001,1.276904,F
136,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,1.103861,0.55993,-1.7223220000000001,-0.715453,0.782367,F
137,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.8062819999999999,0.333428,-0.9759549999999999,-0.060641999999999995,-0.7865840000000001,F
138,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,0.231839,0.144676,0.9110280000000001,0.344717,0.252531,F
139,0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.106925,0.659637,-0.310094,-0.446557,F
140,-0.017834,-0.354049,0.42056000000000004,-0.176032,0.261718,-0.432558,0.333428,-0.176564,-0.310094,-0.44848599999999994,F
141,4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.058835000000000005,0.031425,0.6804899999999999,-0.029461,0.05372999999999999,F
142,-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.349509,-0.081827,-0.321791,-0.060641999999999995,-0.149302,F
143,-0.017834,-0.330495,0.48813100000000004,-0.183313,0.17234000000000002,-0.847807,0.144676,0.580695,0.064084,-0.726224,F
144,-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,0.231839,0.9751850000000001,0.542563,0.40708,-0.195642,F
145,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.349509,0.106925,0.313228,-0.684271,-0.258533,F
146,0.031541,0.20338499999999998,0.086258,0.045008,0.17234000000000002,-0.058835000000000005,0.824183,0.555299,0.562987,-0.33970100000000003,F
147,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.598658,0.144676,-0.219453,-0.278912,-0.50007,F
148,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.9723809999999999,-0.195078,0.746386,0.126447,-0.659162,F
149,-3.498799,0.517433,0.37432600000000005,-2.3686220000000002,-4.9222150000000005,-1.38763,0.220177,-1.621925,-1.370264,-1.248911,F
150,-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.190314,0.106925,-0.9746540000000001,-0.996086,0.24792600000000004,F
151,0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,2.80638,0.333428,-0.760463,-0.621908,2.4566310000000002,F
152,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,-0.889332,-0.044076,-0.589899,-0.715453,-0.671289,F
153,0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,-1.2630549999999998,0.257927,0.065662,-3.147608,-1.140113,F
154,-0.06721,-0.197025,0.299642,-1.66337,0.261718,-1.1384809999999999,0.371178,-2.002137,-1.744441,-1.100187,F
155,-0.16596,-0.134216,0.256965,0.38704099999999997,0.261718,-0.598658,0.182426,-0.133035,-0.43482,-0.522891,F
156,0.192011,0.085618,0.278304,-1.3473549999999999,0.261718,-1.2630549999999998,0.144676,0.03452,-0.466001,-1.098897,F
157,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.557133,-0.270579,-0.44420600000000005,-0.996086,-0.22903400000000002,F
158,-0.054866,-0.330495,-3.210528,-0.26745599999999997,0.261718,0.522513,0.144676,0.047431,-0.310094,0.51637,F
159,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-1.096956,-0.49708100000000005,-1.303726,-1.089631,-0.624093,F
160,-0.017834,-0.330495,0.48813100000000004,-0.183313,0.17234000000000002,-0.681707,0.031425,0.35167,0.064084,-0.5043380000000001,F
161,0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,-0.391033,0.106925,1.0047469999999998,0.18880999999999998,-0.293831,F
162,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.474083,0.069175,-0.074575,0.001721,-0.351154,F
163,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.22493400000000002,0.257927,-0.304842,0.157628,-0.21676199999999998,F
164,0.019197,-0.040001,0.288973,-0.042597,0.261718,0.314889,0.295677,-0.42964399999999997,-0.091823,0.237704,F
165,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,-0.474083,0.484429,0.551086,0.095265,-0.5722079999999999,F
166,0.192011,-0.369751,0.278304,-0.659618,0.261718,0.439463,-0.270579,-1.341236,-0.8401790000000001,0.7022729999999999,F
167,0.192011,-0.369751,0.278304,-0.659618,0.261718,-1.055431,0.748682,-0.83531,-0.060641999999999995,-1.1940600000000001,F
168,0.056228999999999994,-0.09496,0.228514,-0.658066,0.17234000000000002,0.231839,0.069175,-0.136006,-0.185368,0.298004,F
169,0.068573,0.06991499999999999,-0.002652,-1.1498270000000002,-1.257711,0.9377620000000001,0.55993,0.6737920000000001,-0.65309,0.638284,F
170,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.6401819999999999,-0.006326,0.700138,-0.029461,-0.468088,F
171,0.043885,0.274046,0.182281,0.095763,0.261718,-0.9308559999999999,-0.232828,1.036801,-0.060641999999999995,-0.611869,F
172,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,0.771662,0.182426,0.100513,-0.65309,0.724141,F
173,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,-0.183409,-2.762106,0.463581,-0.247731,-1.678339,F
174,0.019197,-0.11851300000000001,0.345875,-1.086511,0.261718,1.26996,0.446679,-2.051044,-2.118619,0.998901,F
175,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.273364,-0.006326,0.12983,-0.091823,0.371516,F
176,0.14263599999999999,-0.369751,0.413447,0.301347,0.17234000000000002,0.231839,-3.06411,0.439467,-0.43482,-1.297023,F
177,0.229043,-0.22843000000000002,0.32453699999999996,-0.8691409999999999,0.261718,-1.096956,-0.081827,0.285445,-0.216549,-0.8309350000000001,F
178,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.771662,0.899684,-0.681675,-0.060641999999999995,0.30101700000000003,F
179,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.474083,-0.006326,1.021425,0.095265,-0.308285,F
180,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.8062819999999999,-0.006326,0.010717,-0.247731,-0.60753,F
181,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-1.512204,-0.195078,-2.220813,-0.902542,-1.176351,F
182,0.080916,-0.126364,0.360101,-0.587947,0.261718,0.10726500000000001,0.333428,0.665346,0.251173,0.032477,F
183,0.080916,0.588093,0.015130000000000001,0.00225,0.261718,0.14879,0.710932,0.140703,-0.154186,-0.131099,F
184,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.14879,-0.270579,-0.955976,-0.9649049999999999,0.41556499999999996,F
185,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.058835000000000005,0.899684,1.188416,0.001721,-0.408114,F
186,-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.889332,-0.534832,-0.617119,0.001721,-0.413116,F
187,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,-0.723232,0.484429,-0.578134,0.032902,-0.779532,F
188,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,-0.266459,0.144676,-0.008699,-0.060641999999999995,-0.198487,F
189,0.15498,-0.38545300000000005,0.381439,0.314237,0.261718,-0.183409,0.144676,0.62968,0.064084,-0.12172000000000001,F
190,0.24138600000000002,0.20338499999999998,0.125378,-1.422726,-1.347089,0.688613,-0.45933100000000004,1.2787950000000001,-0.16458,1.05984,F
191,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-1.055431,0.6354310000000001,-1.502928,-0.403638,-1.144525,F
192,0.031541,-0.040001,0.17516800000000002,-0.10725599999999999,0.261718,1.26996,0.484429,-0.9979530000000001,-0.278912,0.9706799999999999,F
193,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,-0.01731,0.144676,0.034326,-0.091823,0.028849,F
194,-0.128929,-0.511072,0.342319,0.170775,0.261718,-0.14188399999999998,0.295677,0.639523,0.219991,-0.15581199999999998,F
195,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-0.391033,-0.081827,0.267097,0.032902,-0.195051,F
196,0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.480988,0.144676,-0.022736000000000003,0.31353600000000004,0.475419,F
197,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.356414,0.182426,-0.045975999999999996,0.064084,0.342704,F
198,0.14263599999999999,-0.448263,0.438342,0.978909,0.261718,2.308081,0.069175,-1.1969610000000002,-0.87136,2.1860779999999997,F
199,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.10726500000000001,0.748682,-0.28331100000000004,-0.060641999999999995,-0.179778,F
200,-3.498799,0.517433,0.37432600000000005,-2.3686220000000002,-4.9222150000000005,-1.429155,-0.157328,-2.5690470000000003,-1.775623,-1.132193,F
201,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-2.135077,-2.724356,0.538874,-0.65309,-1.9798619999999998,F
202,0.068573,0.06991499999999999,-0.002652,-1.1498270000000002,-1.257711,1.685209,0.371178,1.3983940000000001,0.594169,1.423265,F
203,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.8062819999999999,0.069175,0.632534,-0.341275,-0.651133,F
204,0.043885,-0.157769,0.228514,-0.21136100000000002,0.261718,0.10726500000000001,0.031425,-0.226462,-0.247731,0.20111600000000002,F
